id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,6330,Karen Duffy,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,2497041,E.Z. Mike,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,2497197,King Gizmo,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,2497111,Luscious Jackson,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,4096,Spike Jonze,Self (voice),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,43253,Kurt Loder,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,15005,Madonna,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,58762,Money Mark,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,14328,Joan Rivers,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,74731,Rick Rubin,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,1637582,Kate Schellenbach,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,65454,Russell Simmons,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,28152,Michael Stipe,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,1159029,Brian Williams,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,937046,E.A. Rockwell,Self (archive footage),ACTOR
tm850365,Beastie Boys Story,MOVIE,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.",2020,,119,"['documentation', 'music']","['GB', 'US']",,tt11615290,7.7,7098.0,12.509,7.7,4096,Spike Jonze,,DIRECTOR
ts251860,Long Way Up,SHOW,"Follow Ewan McGregor and his friend Charley Boorman as they travel on electric Harley-Davidsons 13,000 miles through Central and South America. A follow up to previous series Long Way Round and Long Way Down.",2020,TV-14,47,"['documentation', 'reality']",['GB'],1.0,tt12824922,8.2,4658.0,7.959,7.4,733,Ewan McGregor,Self,ACTOR
ts251860,Long Way Up,SHOW,"Follow Ewan McGregor and his friend Charley Boorman as they travel on electric Harley-Davidsons 13,000 miles through Central and South America. A follow up to previous series Long Way Round and Long Way Down.",2020,TV-14,47,"['documentation', 'reality']",['GB'],1.0,tt12824922,8.2,4658.0,7.959,7.4,100262,Charley Boorman,Self,ACTOR
ts251860,Long Way Up,SHOW,"Follow Ewan McGregor and his friend Charley Boorman as they travel on electric Harley-Davidsons 13,000 miles through Central and South America. A follow up to previous series Long Way Round and Long Way Down.",2020,TV-14,47,"['documentation', 'reality']",['GB'],1.0,tt12824922,8.2,4658.0,7.959,7.4,103160,Russ Malkin,Self,ACTOR
ts251860,Long Way Up,SHOW,"Follow Ewan McGregor and his friend Charley Boorman as they travel on electric Harley-Davidsons 13,000 miles through Central and South America. A follow up to previous series Long Way Round and Long Way Down.",2020,TV-14,47,"['documentation', 'reality']",['GB'],1.0,tt12824922,8.2,4658.0,7.959,7.4,32095,David Alexanian,Self,ACTOR
ts251860,Long Way Up,SHOW,"Follow Ewan McGregor and his friend Charley Boorman as they travel on electric Harley-Davidsons 13,000 miles through Central and South America. A follow up to previous series Long Way Round and Long Way Down.",2020,TV-14,47,"['documentation', 'reality']",['GB'],1.0,tt12824922,8.2,4658.0,7.959,7.4,714464,Claudio von Planta,Self,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,21715,Rashida Jones,Laura,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1676,Bill Murray,Felix,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,12202,Marlon Wayans,Dean,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,32355,Jessica Henwick,Fiona,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1942,Jenny Slate,Vanessa,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602963,Liyanna Muscat,Maya,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,784549,Alexandra  Mary Reimer,Theo,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,784550,Anna Reimer,Theo,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,990,Barbara Bain,Gran,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1044526,Juliana Canfield,Amanda,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602965,Alva Chinn,Diane,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,69094,Mike Keller,Officer O'Callaghan,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,291075,Musto Pelinkovicci,Musto,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,836233,Zora Casebere,Babysitter 1,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,30969,Melissa Errico,Music Teacher,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602622,Zoe Bullock,Jenna,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1216166,Chase Sui Wonders,Chase,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,254615,Elizabeth Guindi,Carla,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,94824,Jules Willcox,Mom,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1560062,Ximena Lamadrid,Mandy,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,24066,Kelly Lynch,Blonde,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,357065,Earl Rose,Piano Player,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602945,Catherine G. Blair,Cocktail Party Guest 1,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602947,Anne Goldrach,Cocktail Party Guest 2,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,458141,Waltrudis Buck,Lady 1,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1020999,Nancy Ozelli,Lady 2,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1012058,Chris Cenatiempo,Police Officer 2,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,49179,Cliff Samara,Security Attendant,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,23089,Natia Dune,Waitress,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,40285,Nadia Dajani,Kelly,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602953,Spice Greene,Host,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1074081,Grayson Eddey,Milo,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602955,Charlotte D'Alessio,Model Mom,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,282652,Kim Hill,Mom at School,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,973846,Evangeline Young,Miss Mindy,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,1602979,John Tropea,Guitar Player,ACTOR
tm861785,On the Rocks,MOVIE,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020,R,96,"['drama', 'comedy', 'romance']",['US'],,tt9606374,6.4,33400.0,9.128,6.1,4921,Sofia Coppola,,DIRECTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,1575605,Ben Feinstein,Self,ACTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,1575604,Steven Garza,Self,ACTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,1575698,Robert MacDougall,Self,ACTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,1575603,René Otero,Self,ACTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,2422016,Eddy Proietti Conti,Self,ACTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,111694,Jesse Moss,,DIRECTOR
tm845534,Boys State,MOVIE,"In an unusual experiment, a thousand 17-year-old boys from Texas join together to build a representative government from the ground up.",2020,PG-13,109,['documentation'],['US'],,tt11095742,7.6,5292.0,9.81,7.0,111693,Amanda McBaine,,DIRECTOR
ts252837,Tiny World,SHOW,"This docuseries showcases nature's lesser-known tiny heroes. Spotlighting small creatures and the extraordinary things they do to survive, each episode is filled with surprising stories and spectacular cinematography.",2020,TV-G,30,['documentation'],['US'],2.0,tt13007904,8.9,2306.0,13.36,8.0,1112,Paul Rudd,Narrator,ACTOR
ts221425,Oprah's Book Club,SHOW,Get a front row seat to unguarded conversations with incredible authors. It’s a book club for today’s world.,2019,TV-14,32,[],['US'],1.0,tt11191198,4.7,143.0,3.464,,24251,Oprah Winfrey,Self - Host,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,883089,Janet Mock,Narrator (voice),ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,8660,Margaret Cho,Narrator (voice),ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,649882,Asia Kate Dillon,Narrator (voice),ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,13622,Neil Patrick Harris,Narrator (voice),ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,24188,Lena Waithe,Narrator (voice),ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,11463,Wanda Sykes,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,49889,Billy Porter,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,32614,Joey Soloway,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,83357,Laverne Cox,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,256868,Michaela Jaé Rodriguez,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,24251,Oprah Winfrey,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,24843,Ellen DeGeneres,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,52845,Wilson Cruz,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,93087,Abbi Jacobson,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,2497,Anderson Cooper,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,6014,Jonathan Groff,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,85457,Sara Ramirez,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,14392,Caitlyn Jenner,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,77406,Ilana Glazer,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,66846,Rufus Wainwright,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,104209,Rachel Maddow,Self,ACTOR
